ID_CLIENT,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,POSTAL_ADDRESS_PROVINCE,FL_PRESENCE_FL,OWN_AUTO,AGREEMENT_RK,TARGET,FAMILY_INCOME,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
106814887,44,1,5,Не состоял в браке,0,0,1,0,Амурская область,Амурская область,Амурская область,0,1,66776316,0,4,14000.0,2,2
106814888,25,0,3,Не состоял в браке,1,1,1,0,Читинская область,Читинская область,Читинская область,0,0,66776751,0,3,15000.0,5,5
106814889,60,1,5,Состою в браке,2,0,0,1,Мордовская республика,Мордовская республика,Мордовская республика,0,0,66776917,0,3,9200.0,1,1
106814890,26,0,4,Не состоял в браке,1,1,1,0,Татарстан,Татарстан,Татарстан,0,0,66777276,0,4,14000.0,2,2
106814891,45,1,2,Разведен(а),2,1,1,0,Омская область,Омская область,Омская область,0,0,66777278,0,2,10000.0,2,2
106814892,31,1,5,Не состоял в браке,0,0,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,66777372,0,3,15000.0,2,2
106814893,40,1,2,Не состоял в браке,1,1,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,1,66777499,0,3,10000.0,4,4
106814894,59,1,2,Разведен(а),2,0,1,1,Ярославская область,Ярославская область,Ярославская область,1,0,66777534,0,3,13000.0,5,4
106814895,62,1,3,Состою в браке,1,0,0,1,Челябинская область,Челябинская область,Челябинская область,1,0,66777597,0,3,5500.0,1,1
106814896,51,1,2,Состою в браке,3,0,1,0,Белгородская область,Белгородская область,Белгородская область,0,0,66777692,0,3,7400.0,2,2
106814897,29,0,3,Состою в браке,1,1,1,0,Тверская область,Тверская область,Тверская область,0,0,66777809,0,3,15000.0,2,1
106814898,34,1,2,Состою в браке,1,1,1,0,Брянская область,Брянская область,Брянская область,1,0,66777815,0,3,8000.0,2,2
106814899,30,0,2,Состою в браке,2,2,1,0,Смоленская область,Смоленская область,Смоленская область,0,0,66777902,0,3,14000.0,3,3
106814900,40,1,5,Состою в браке,2,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,1,66777970,0,4,15000.0,4,4
106814901,22,1,4,Не состоял в браке,0,0,1,0,Приморский край,Приморский край,Приморский край,0,0,66777996,0,3,13000.0,1,1
106814902,43,0,2,Состою в браке,1,1,1,0,Тамбовская область,Тамбовская область,Тамбовская область,1,0,66778258,0,3,10000.0,3,2
106814903,55,1,5,Состою в браке,2,0,1,0,Саратовская область,Саратовская область,Саратовская область,1,0,66778314,0,4,15000.0,1,1
106814904,31,1,5,Не состоял в браке,1,1,1,0,Сахалинская область,Сахалинская область,Сахалинская область,0,0,66778384,0,4,15000.0,1,1
106814905,27,1,3,Не состоял в браке,0,0,1,0,Новосибирская область,Новосибирская область,Новосибирская область,0,0,66778697,0,4,12000.0,2,2
106814906,42,1,2,Гражданский брак,2,0,1,0,Чувашия,Чувашия,Чувашия,0,0,66778938,0,2,4000.0,2,2
106814907,40,1,2,Разведен(а),2,2,1,0,Новгородская область,Новгородская область,Новгородская область,0,0,66779134,0,3,9000.0,1,1
106814908,32,1,2,Состою в браке,1,1,1,0,Мордовская республика,Мордовская республика,Мордовская республика,0,0,66779268,0,3,7000.0,3,3
106814909,31,1,2,Состою в браке,2,2,1,0,Карелия,Карелия,Карелия,0,0,66779450,1,3,9500.0,3,3
106814910,40,0,2,Состою в браке,2,2,1,0,Мурманская область,Мурманская область,Мурманская область,1,1,66779596,0,5,25000.0,2,2
106814911,27,1,5,Состою в браке,1,1,1,0,Чувашия,Чувашия,Чувашия,0,0,66779783,0,3,12600.0,1,1
106814912,43,1,5,Состою в браке,1,0,1,0,Читинская область,Читинская область,Читинская область,1,0,66779953,0,4,12000.0,5,4
106814913,28,1,2,Состою в браке,0,0,1,0,Читинская область,Читинская область,Читинская область,0,1,66780157,0,2,7000.0,5,5
106814914,53,1,2,Разведен(а),2,0,0,1,Кировская область,Кировская область,Кировская область,0,0,66780171,0,2,8500.0,1,1
106814915,25,1,5,Не состоял в браке,0,0,1,0,Архангельская область,Архангельская область,Архангельская область,0,0,66780241,0,5,18000.0,1,1
106814916,32,1,3,Разведен(а),1,1,1,0,Воронежская область,Воронежская область,Воронежская область,1,0,66780284,0,3,7300.0,1,1
106814917,40,1,2,Не состоял в браке,3,2,1,0,Мурманская область,Мурманская область,Мурманская область,1,0,66780391,0,4,23000.0,2,2
106814918,30,0,2,Состою в браке,2,2,1,0,Курская область,Курская область,Курская область,0,0,66780396,0,3,12000.0,3,3
106814919,30,1,3,Не состоял в браке,1,1,1,0,Ленинградская область,Ленинградская область,Ленинградская область,0,0,66780401,0,3,12000.0,1,1
106814920,33,1,5,Не состоял в браке,0,0,1,0,Кемеровская область,Кемеровская область,Кемеровская область,1,0,66780669,0,3,11000.0,2,2
106814921,26,0,3,Состою в браке,1,1,1,0,Кировская область,Кировская область,Кировская область,0,0,66781070,0,3,13000.0,2,2
106814922,33,0,3,Состою в браке,1,1,1,0,Краснодарский край,Краснодарский край,Краснодарский край,1,0,66781128,1,3,12000.0,3,3
106814923,53,1,2,Состою в браке,3,0,0,1,Бурятия,Бурятия,Бурятия,1,0,66781299,0,3,7000.0,3,2
106814924,43,1,5,Состою в браке,1,1,1,0,Мурманская область,Мурманская область,Мурманская область,1,0,66781597,0,4,20000.0,3,3
106814925,45,1,2,Состою в браке,2,0,1,0,Татарстан,Татарстан,Татарстан,0,0,66781598,0,3,4000.0,2,2
106814926,36,1,2,Состою в браке,2,2,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,66781874,0,3,10000.0,4,4
106814927,55,1,2,Не состоял в браке,0,0,1,0,Калининградская область,Калининградская область,Калининградская область,0,0,66781896,0,3,13000.0,3,3
106814928,51,1,2,Не состоял в браке,0,0,1,0,Волгоградская область,Волгоградская область,Волгоградская область,0,0,66781935,0,2,8000.0,1,1
